id,name,category,cuisine,servings,prep_min,cook_min,total_min,photo_file,photo_keywords,photo_url,ingredients,ingredients_json,kcal,protein_g,fat_g,carbs_g,fiber_g,net_carbs_g,glycemic_index,gi_category,glycemic_load,gl_category,gi_note,diet_tags,instructions,steps_json
DB-0564,Shrimp & White Bean Skillet with Spinach,Seafood,Italian,4,10,12,22,shrimp-and-white-bean-skillet-with-spinach.jpg,"Shrimp & White Bean Skillet with Spinach, healthy food photography, plated, natural light",,"Shrimp, peeled — 550 g (19.4 oz)
Cannellini beans, cooked — 400 g (14.1 oz)
Spinach — 200 g (7.1 oz)
Garlic — 10 g (0.4 oz)
Cherry tomatoes — 200 g (7.1 oz)
Extra-virgin olive oil — 18 g (0.6 oz)
Lemon (with juice & zest) — 40 g (1.4 oz)
Red pepper flakes — 1 g (0.0 oz)
Fresh parsley — 6 g (0.2 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""shrimp"", ""name"": ""Shrimp, peeled"", ""grams"": 550.0, ""note"": """"}, {""ingredient_id"": ""white_beans"", ""name"": ""Cannellini beans, cooked"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""spinach"", ""name"": ""Spinach"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""cherry_tomato"", ""name"": ""Cherry tomatoes"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 18.0, ""note"": """"}, {""ingredient_id"": ""lemon"", ""name"": ""Lemon (with juice & zest)"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""red_pepper_flakes"", ""name"": ""Red pepper flakes"", ""grams"": 1.0, ""note"": """"}, {""ingredient_id"": ""parsley"", ""name"": ""Fresh parsley"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",324,39.4,6.0,30.7,8.4,22.3,29,low,6.5,low,,"pescatarian, gluten-free, dairy-free, nut-free, high-protein, high-fiber, quick, one-pan","1. Sauté garlic in oil; add tomatoes 2 minutes.
2. Add shrimp 3 minutes; add beans and spinach until wilted.
3. Finish with lemon, parsley, pepper flakes.","[""Sauté garlic in oil; add tomatoes 2 minutes."", ""Add shrimp 3 minutes; add beans and spinach until wilted."", ""Finish with lemon, parsley, pepper flakes.""]"
DB-0565,Salmon Sheet Pan with Broccoli & Sweet Potato,Seafood,American,4,10,30,40,salmon-sheet-pan-with-broccoli-and-sweet-potato.jpg,"Salmon Sheet Pan with Broccoli & Sweet Potato, healthy food photography, plated, natural light",,"Salmon fillet — 600 g (21.2 oz)
Broccoli — 400 g (14.1 oz)
Sweet potato, baked/roasted — 300 g (10.6 oz)
Extra-virgin olive oil — 20 g (0.7 oz)
Garlic — 8 g (0.3 oz)
Smoked paprika — 3 g (0.1 oz)
Lemon (with juice & zest) — 40 g (1.4 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""salmon"", ""name"": ""Salmon fillet"", ""grams"": 600.0, ""note"": """"}, {""ingredient_id"": ""broccoli"", ""name"": ""Broccoli"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""sweet_potato_roasted"", ""name"": ""Sweet potato, baked/roasted"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""smoked_paprika"", ""name"": ""Smoked paprika"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""lemon"", ""name"": ""Lemon (with juice & zest)"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",463,34.3,25.1,23.6,5.4,18.2,65,medium,11.8,medium,Medium-GI dish: keep to the stated portion and pair with the protein/fat in the recipe; GL per serving is the better guide.,"pescatarian, gluten-free, dairy-free, nut-free, high-protein, omega-3, one-pan","1. Roast sweet potato cubes with half the oil 15 minutes.
2. Add broccoli and salmon rubbed with garlic, paprika, remaining oil; roast 15 minutes more.
3. Finish with lemon.","[""Roast sweet potato cubes with half the oil 15 minutes."", ""Add broccoli and salmon rubbed with garlic, paprika, remaining oil; roast 15 minutes more."", ""Finish with lemon.""]"
DB-0566,Shrimp Tom Yum-Style Bowl,Seafood,Thai,3,10,15,25,shrimp-tom-yum-style-bowl.jpg,"Shrimp Tom Yum-Style Bowl, healthy food photography, plated, natural light",,"Shrimp, peeled — 450 g (15.9 oz)
Chicken broth, low sodium — 900 g (31.7 oz)
Lemongrass — 15 g (0.5 oz)
Fresh ginger — 10 g (0.4 oz)
Lime juice — 30 g (1.1 oz)
Fish sauce — 20 g (0.7 oz)
Mushrooms (cremini/white) — 150 g (5.3 oz)
Cherry tomatoes — 120 g (4.2 oz)
Jalapeño — 10 g (0.4 oz)
Fresh cilantro — 8 g (0.3 oz)
Zucchini noodles (zoodles) — 300 g (10.6 oz)","[{""ingredient_id"": ""shrimp"", ""name"": ""Shrimp, peeled"", ""grams"": 450.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 900.0, ""note"": """"}, {""ingredient_id"": ""lemongrass"", ""name"": ""Lemongrass"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""ginger"", ""name"": ""Fresh ginger"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""lime_juice"", ""name"": ""Lime juice"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""fish_sauce"", ""name"": ""Fish sauce"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""mushrooms"", ""name"": ""Mushrooms (cremini/white)"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""cherry_tomato"", ""name"": ""Cherry tomatoes"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""jalapeno"", ""name"": ""Jalapeño"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""zucchini_noodles"", ""name"": ""Zucchini noodles (zoodles)"", ""grams"": 300.0, ""note"": """"}]",198,36.7,2.0,11.1,2.3,8.8,12,low,1.1,low,,"pescatarian, gluten-free, dairy-free, nut-free, low-carb, high-protein","1. Simmer broth with lemongrass, ginger, jalapeño 8 minutes.
2. Add mushrooms and tomato 3 minutes; add shrimp 3 minutes.
3. Add fish sauce, lime; pour over zoodles; top cilantro.","[""Simmer broth with lemongrass, ginger, jalapeño 8 minutes."", ""Add mushrooms and tomato 3 minutes; add shrimp 3 minutes."", ""Add fish sauce, lime; pour over zoodles; top cilantro.""]"
DB-0567,Sea Bass with Fennel & Citrus,Seafood,Mediterranean,4,10,20,30,sea-bass-with-fennel-and-citrus.jpg,"Sea Bass with Fennel & Citrus, healthy food photography, plated, natural light",,"Sea bass fillet — 600 g (21.2 oz)
Fennel bulb — 300 g (10.6 oz)
Orange — 120 g (4.2 oz)
Olives (kalamata/green) — 30 g (1.1 oz)
Extra-virgin olive oil — 18 g (0.6 oz)
Garlic — 6 g (0.2 oz)
Fresh thyme — 2 g (0.1 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""sea_bass"", ""name"": ""Sea bass fillet"", ""grams"": 600.0, ""note"": """"}, {""ingredient_id"": ""fennel"", ""name"": ""Fennel bulb"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""orange"", ""name"": ""Orange"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""olives"", ""name"": ""Olives (kalamata/green)"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 18.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""thyme"", ""name"": ""Fresh thyme"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",234,28.4,8.5,10.1,3.4,6.8,28,low,1.9,low,,"pescatarian, gluten-free, dairy-free, nut-free, low-carb, high-protein, one-pan","1. Roast sliced fennel with half the oil at 425°F 12 minutes.
2. Add sea bass, orange slices, olives, garlic, thyme, remaining oil; roast 12 minutes.
3. Serve with pan juices.","[""Roast sliced fennel with half the oil at 425°F 12 minutes."", ""Add sea bass, orange slices, olives, garlic, thyme, remaining oil; roast 12 minutes."", ""Serve with pan juices.""]"
DB-0568,Shrimp Cauliflower Grits Bowl with Kale,Seafood,Southern,4,10,20,30,shrimp-cauliflower-grits-bowl-with-kale.jpg,"Shrimp Cauliflower Grits Bowl with Kale, healthy food photography, plated, natural light",,"Shrimp, peeled — 600 g (21.2 oz)
Cauliflower — 700 g (24.7 oz)
Kale — 200 g (7.1 oz)
Cheddar cheese — 50 g (1.8 oz)
Milk, 2% — 80 g (2.8 oz)
Garlic — 8 g (0.3 oz)
Old Bay seasoning — 4 g (0.1 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Lemon (with juice & zest) — 30 g (1.1 oz)
Green onions (scallions) — 15 g (0.5 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""shrimp"", ""name"": ""Shrimp, peeled"", ""grams"": 600.0, ""note"": """"}, {""ingredient_id"": ""cauliflower"", ""name"": ""Cauliflower"", ""grams"": 700.0, ""note"": """"}, {""ingredient_id"": ""kale"", ""name"": ""Kale"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""cheddar"", ""name"": ""Cheddar cheese"", ""grams"": 50.0, ""note"": """"}, {""ingredient_id"": ""milk"", ""name"": ""Milk, 2%"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""old_bay"", ""name"": ""Old Bay seasoning"", ""grams"": 4.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""lemon"", ""name"": ""Lemon (with juice & zest)"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",299,39.4,10.1,16.5,5.9,10.6,17,low,1.8,low,,"pescatarian, gluten-free, nut-free, low-carb, high-protein","1. Blend steamed cauliflower with milk, cheddar, salt.
2. Sauté kale with half the garlic; sauté shrimp with remaining garlic and Old Bay.
3. Bowl grits, kale, shrimp; finish lemon, green onion.","[""Blend steamed cauliflower with milk, cheddar, salt."", ""Sauté kale with half the garlic; sauté shrimp with remaining garlic and Old Bay."", ""Bowl grits, kale, shrimp; finish lemon, green onion.""]"
DB-0569,Salmon Avocado Sushi Stack,Seafood,Japanese,2,15,10,25,salmon-avocado-sushi-stack.jpg,"Salmon Avocado Sushi Stack, healthy food photography, plated, natural light",,"Salmon fillet — 300 g (10.6 oz)
Cauliflower rice — 250 g (8.8 oz)
Rice vinegar, unseasoned — 12 g (0.4 oz)
Avocado — 100 g (3.5 oz)
Cucumber — 100 g (3.5 oz)
Nori seaweed sheets — 2 g (0.1 oz)
Tamari (gluten-free soy sauce) — 12 g (0.4 oz)
Sesame seeds — 6 g (0.2 oz)
Green onions (scallions) — 10 g (0.4 oz)
Sriracha — 5 g (0.2 oz)","[{""ingredient_id"": ""salmon"", ""name"": ""Salmon fillet"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""cauliflower_rice"", ""name"": ""Cauliflower rice"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""rice_vinegar"", ""name"": ""Rice vinegar, unseasoned"", ""grams"": 12.0, ""note"": """"}, {""ingredient_id"": ""avocado"", ""name"": ""Avocado"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""cucumber"", ""name"": ""Cucumber"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""nori"", ""name"": ""Nori seaweed sheets"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""tamari"", ""name"": ""Tamari (gluten-free soy sauce)"", ""grams"": 12.0, ""note"": """"}, {""ingredient_id"": ""sesame_seeds"", ""name"": ""Sesame seeds"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""sriracha"", ""name"": ""Sriracha"", ""grams"": 5.0, ""note"": """"}]",457,35.1,29.0,14.2,6.7,7.5,17,low,1.3,low,,"pescatarian, gluten-free, dairy-free, nut-free, low-carb, high-protein, omega-3","1. Roast or sear salmon; flake. Steam and cool cauliflower rice seasoned with vinegar.
2. In a ring mold layer cauliflower rice, avocado, cucumber, salmon; unmold.
3. Top with nori strips, sesame, green onion, tamari, sriracha.","[""Roast or sear salmon; flake. Steam and cool cauliflower rice seasoned with vinegar."", ""In a ring mold layer cauliflower rice, avocado, cucumber, salmon; unmold."", ""Top with nori strips, sesame, green onion, tamari, sriracha.""]"
DB-0570,Trout Amandine with Green Beans,Seafood,French,4,5,15,20,trout-amandine-with-green-beans.jpg,"Trout Amandine with Green Beans, healthy food photography, plated, natural light",,"Rainbow trout fillet — 600 g (21.2 oz)
Almonds — 40 g (1.4 oz)
Butter — 15 g (0.5 oz)
Extra-virgin olive oil — 10 g (0.4 oz)
Lemon (with juice & zest) — 50 g (1.8 oz)
Fresh parsley — 6 g (0.2 oz)
Green beans — 500 g (17.6 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""trout"", ""name"": ""Rainbow trout fillet"", ""grams"": 600.0, ""note"": """"}, {""ingredient_id"": ""almonds"", ""name"": ""Almonds"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""butter"", ""name"": ""Butter"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""lemon"", ""name"": ""Lemon (with juice & zest)"", ""grams"": 50.0, ""note"": """"}, {""ingredient_id"": ""parsley"", ""name"": ""Fresh parsley"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""green_beans"", ""name"": ""Green beans"", ""grams"": 500.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",328,34.6,16.1,12.2,5.0,7.2,16,low,1.1,low,,"pescatarian, gluten-free, low-carb, high-protein, omega-3, quick","1. Sear trout in oil 3 minutes per side; remove.
2. Toast sliced almonds in butter; add lemon juice and parsley.
3. Spoon over trout; serve with green beans.","[""Sear trout in oil 3 minutes per side; remove."", ""Toast sliced almonds in butter; add lemon juice and parsley."", ""Spoon over trout; serve with green beans.""]"
DB-0571,Shrimp Fried 'Rice' with Kimchi,Seafood,Korean,3,10,12,22,shrimp-fried-rice-with-kimchi.jpg,"Shrimp Fried 'Rice' with Kimchi, healthy food photography, plated, natural light",,"Shrimp, peeled — 450 g (15.9 oz)
Cauliflower rice — 500 g (17.6 oz)
Kimchi — 150 g (5.3 oz)
Egg, large (50 g each) — 100 g (3.5 oz)
Green onions (scallions) — 20 g (0.7 oz)
Garlic — 6 g (0.2 oz)
Tamari (gluten-free soy sauce) — 15 g (0.5 oz)
Toasted sesame oil — 8 g (0.3 oz)
Gochujang (small amount) — 8 g (0.3 oz)
Avocado oil — 10 g (0.4 oz)","[{""ingredient_id"": ""shrimp"", ""name"": ""Shrimp, peeled"", ""grams"": 450.0, ""note"": """"}, {""ingredient_id"": ""cauliflower_rice"", ""name"": ""Cauliflower rice"", ""grams"": 500.0, ""note"": """"}, {""ingredient_id"": ""kimchi"", ""name"": ""Kimchi"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""tamari"", ""name"": ""Tamari (gluten-free soy sauce)"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""sesame_oil"", ""name"": ""Toasted sesame oil"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""gochujang"", ""name"": ""Gochujang (small amount)"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""avocado_oil"", ""name"": ""Avocado oil"", ""grams"": 10.0, ""note"": """"}]",291,38.8,10.7,12.4,4.5,7.9,20,low,1.6,low,,"pescatarian, dairy-free, nut-free, low-carb, high-protein, probiotic","1. Sauté shrimp with garlic in oil; remove.
2. Stir-fry kimchi and cauliflower rice 5 minutes; scramble eggs in.
3. Return shrimp with tamari, gochujang, sesame oil, green onion.","[""Sauté shrimp with garlic in oil; remove."", ""Stir-fry kimchi and cauliflower rice 5 minutes; scramble eggs in."", ""Return shrimp with tamari, gochujang, sesame oil, green onion.""]"
DB-0572,Cod Cakes with Lemon Dill Sauce,Seafood,American,4,15,15,30,cod-cakes-with-lemon-dill-sauce.jpg,"Cod Cakes with Lemon Dill Sauce, healthy food photography, plated, natural light",,"Cod fillet — 600 g (21.2 oz) [cooked & flaked]
Egg, large (50 g each) — 100 g (3.5 oz)
Almond flour — 50 g (1.8 oz)
Green onions (scallions) — 25 g (0.9 oz)
Dijon mustard — 10 g (0.4 oz)
Old Bay seasoning — 3 g (0.1 oz)
Greek yogurt, plain 2% — 120 g (4.2 oz)
Fresh dill — 8 g (0.3 oz)
Lemon (with juice & zest) — 40 g (1.4 oz)
Extra-virgin olive oil — 20 g (0.7 oz)
Arugula — 150 g (5.3 oz)","[{""ingredient_id"": ""cod"", ""name"": ""Cod fillet"", ""grams"": 600.0, ""note"": ""cooked & flaked""}, {""ingredient_id"": ""egg"", ""name"": ""Egg, large (50 g each)"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""almond_flour"", ""name"": ""Almond flour"", ""grams"": 50.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 25.0, ""note"": """"}, {""ingredient_id"": ""dijon"", ""name"": ""Dijon mustard"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""old_bay"", ""name"": ""Old Bay seasoning"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""greek_yogurt"", ""name"": ""Greek yogurt, plain 2%"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""dill"", ""name"": ""Fresh dill"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""lemon"", ""name"": ""Lemon (with juice & zest)"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""arugula"", ""name"": ""Arugula"", ""grams"": 150.0, ""note"": """"}]",318,37.2,15.7,7.5,2.8,4.6,14,low,0.6,low,"Negligible carbohydrate (<5 g net/serving): GI has little practical meaning, glycemic load is what matters.","pescatarian, gluten-free, low-carb, high-protein","1. Mix flaked cod, eggs, almond flour, green onion, Dijon, Old Bay; form 8 cakes.
2. Pan-fry in oil 4 minutes per side.
3. Mix yogurt, dill, lemon; serve cakes over arugula.","[""Mix flaked cod, eggs, almond flour, green onion, Dijon, Old Bay; form 8 cakes."", ""Pan-fry in oil 4 minutes per side."", ""Mix yogurt, dill, lemon; serve cakes over arugula.""]"
DB-0573,Shrimp Primavera with Chickpea Pasta,Seafood,Italian,4,10,15,25,shrimp-primavera-with-chickpea-pasta.jpg,"Shrimp Primavera with Chickpea Pasta, healthy food photography, plated, natural light",,"Shrimp, peeled — 500 g (17.6 oz)
Chickpea pasta, cooked — 320 g (11.3 oz)
Asparagus — 200 g (7.1 oz)
Zucchini — 150 g (5.3 oz)
Cherry tomatoes — 200 g (7.1 oz)
Green peas — 80 g (2.8 oz)
Garlic — 8 g (0.3 oz)
Extra-virgin olive oil — 20 g (0.7 oz)
Lemon (with juice & zest) — 40 g (1.4 oz)
Parmesan, grated — 30 g (1.1 oz)
Fresh basil — 8 g (0.3 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""shrimp"", ""name"": ""Shrimp, peeled"", ""grams"": 500.0, ""note"": """"}, {""ingredient_id"": ""chickpea_pasta"", ""name"": ""Chickpea pasta, cooked"", ""grams"": 320.0, ""note"": """"}, {""ingredient_id"": ""asparagus"", ""name"": ""Asparagus"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""zucchini"", ""name"": ""Zucchini"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""cherry_tomato"", ""name"": ""Cherry tomatoes"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""green_peas"", ""name"": ""Green peas"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""lemon"", ""name"": ""Lemon (with juice & zest)"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""parmesan"", ""name"": ""Parmesan, grated"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""basil"", ""name"": ""Fresh basil"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",363,40.8,10.6,31.4,8.3,23.1,29,low,6.7,low,,"pescatarian, gluten-free, nut-free, high-protein, high-fiber","1. Cook pasta al dente.
2. Sauté garlic, asparagus, zucchini 4 minutes; add shrimp and tomatoes 3 minutes; add peas.
3. Toss with pasta, lemon, parmesan, basil.","[""Cook pasta al dente."", ""Sauté garlic, asparagus, zucchini 4 minutes; add shrimp and tomatoes 3 minutes; add peas."", ""Toss with pasta, lemon, parmesan, basil.""]"
DB-0574,Salmon Poke Lettuce Cups,Seafood,Hawaiian,2,15,0,15,salmon-poke-lettuce-cups.jpg,"Salmon Poke Lettuce Cups, healthy food photography, plated, natural light",,"Salmon fillet — 300 g (10.6 oz) [sushi-grade]
Tamari (gluten-free soy sauce) — 15 g (0.5 oz)
Toasted sesame oil — 6 g (0.2 oz)
Rice vinegar, unseasoned — 6 g (0.2 oz)
Green onions (scallions) — 15 g (0.5 oz)
Avocado — 80 g (2.8 oz)
Cucumber — 80 g (2.8 oz)
Sesame seeds — 6 g (0.2 oz)
Butter lettuce — 120 g (4.2 oz)
Wakame seaweed, rehydrated — 40 g (1.4 oz)","[{""ingredient_id"": ""salmon"", ""name"": ""Salmon fillet"", ""grams"": 300.0, ""note"": ""sushi-grade""}, {""ingredient_id"": ""tamari"", ""name"": ""Tamari (gluten-free soy sauce)"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""sesame_oil"", ""name"": ""Toasted sesame oil"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""rice_vinegar"", ""name"": ""Rice vinegar, unseasoned"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""avocado"", ""name"": ""Avocado"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""cucumber"", ""name"": ""Cucumber"", ""grams"": 80.0, ""note"": """"}, {""ingredient_id"": ""sesame_seeds"", ""name"": ""Sesame seeds"", ""grams"": 6.0, ""note"": """"}, {""ingredient_id"": ""butter_lettuce"", ""name"": ""Butter lettuce"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""seaweed_salad"", ""name"": ""Wakame seaweed, rehydrated"", ""grams"": 40.0, ""note"": """"}]",450,33.9,30.3,9.6,4.3,5.3,16,low,0.9,low,,"pescatarian, gluten-free, dairy-free, nut-free, low-carb, high-protein, no-cook, omega-3","1. Cube salmon; toss with tamari, sesame oil, vinegar, green onion.
2. Fill lettuce cups with poke, avocado, cucumber, seaweed.
3. Sprinkle sesame.","[""Cube salmon; toss with tamari, sesame oil, vinegar, green onion."", ""Fill lettuce cups with poke, avocado, cucumber, seaweed."", ""Sprinkle sesame.""]"
